Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
07112004;14;09;812;-200;39;704;55;1055;26;1044;520;175;337;06691
07112004;15;09;806;-200;38;702;59;1052;28;1035;500;172;339;06591
07112004;16;09;789;-200;34;675;95;1121;50;974;482;168;321;06073
07112004;17;11;821;-200;40;713;107;1067;55;1030;539;160;341;06155
07112004;18;32;1024;-200;143;1127;189;704;84;1346;943;148;375;06259
07112004;19;31;1009;-200;105;995;386;784;140;1201;1016;144;392;06407
07112004;20;31;1064;-200;122;1055;412;738;138;1242;1063;141;430;06883
07112004;21;23;1001;-200;114;1029;342;733;127;1255;1034;134;484;07397
07112004;22;18;927;-200;73;868;255;847;117;1155;864;127;512;07505
07112004;23;08;819;-200;24;613;89;1118;57;1060;500;99;714;08736
08112004;00;09;847;-200;27;630;106;1057;59;1091;537;102;716;08893
08112004;01;08;798;-200;25;621;109;1115;62;1041;524;106;613;07856
08112004;02;07;757;-200;17;561;67;1192;42;998;457;111;556;07344
08112004;03;04;703;-200;05;446;-200;1523;-200;918;360;115;504;06815
08112004;04;02;689;-200;03;407;13;1757;13;895;333;113;495;06615
08112004;05;02;698;-200;04;424;20;1665;18;903;339;108;509;06570
08112004;06;03;720;-200;06;458;33;1536;26;917;358;109;501;06519
08112004;07;07;797;-200;21;593;146;1212;72;984;494;108;497;06429
08112004;08;17;950;-200;74;875;359;850;131;1179;828;107;504;06467
08112004;09;18;887;-200;59;809;322;899;133;1111;769;109;500;06531
08112004;10;15;850;-200;48;755;293;966;116;1051;714;121;465;06530
08112004;11;13;836;-200;45;740;255;987;117;1046;672;124;441;06324
08112004;12;12;827;-200;51;768;233;972;103;1040;671;130;401;05989
08112004;13;13;819;-200;60;810;220;947;100;1027;631;134;363;05556
08112004;14;18;919;-200;100;978;246;820;105;1180;805;131;385;05776
08112004;15;17;897;-200;78;890;272;850;121;1139;808;115;464;06302
08112004;16;22;973;-200;112;1023;358;780;132;1226;964;131;404;06060
08112004;17;32;1065;-200;170;1211;514;669;156;1364;1188;130;393;05877
08112004;18;59;1341;-200;310;1575;742;503;183;1778;1571;113;509;06790
08112004;19;66;1303;-200;289;1524;-200;515;-200;1744;1580;106;534;06818
08112004;20;-200;1189;-200;231;1381;-200;566;-200;1574;1426;95;579;06877
08112004;21;-200;1054;-200;137;1106;-200;679;-200;1297;1239;86;605;06788
08112004;22;-200;943;-200;80;900;-200;816;-200;1129;1064;85;597;06649
08112004;23;-200;903;-200;74;872;-200;855;-200;1108;987;79;614;06582
09112004;00;-200;858;-200;49;760;-200;940;-200;1049;873;71;636;06442
09112004;01;-200;821;-200;37;696;-200;1032;-200;1013;783;72;622;06362
09112004;02;-200;781;-200;29;645;-200;1088;-200;986;719;56;679;06247
09112004;03;-200;741;-200;19;580;-200;1224;-200;952;660;51;687;06077
09112004;04;-200;720;-200;14;540;-200;1296;-200;938;613;44;714;06024
09112004;05;-200;733;-200;19;574;-200;1238;-200;964;627;41;731;06074
09112004;06;-200;780;-200;32;666;-200;1099;-200;1003;697;32;768;05963
09112004;07;-200;915;-200;74;873;-200;873;-200;1135;915;37;762;06137
09112004;08;-200;1228;-200;224;1362;-200;575;-200;1543;1399;49;707;06193
09112004;09;-200;1239;-200;228;1373;-200;550;-200;1593;1495;71;620;06265
09112004;10;-200;1209;-200;185;1255;-200;588;-200;1447;1499;81;591;06397
09112004;11;-200;1257;-200;204;1308;-200;548;-200;1466;1720;111;488;06430
09112004;12;-200;1007;-200;106;1000;-200;727;-200;1197;1210;113;465;06194
09112004;13;-200;1020;-200;118;1041;-200;733;-200;1245;1123;125;423;06104
09112004;14;-200;1094;-200;148;1144;-200;669;-200;1327;1209;125;428;06177
09112004;15;21;1045;-200;131;1087;-200;712;-200;1270;1144;126;424;06159
09112004;16;15;909;-200;75;879;-200;874;-200;1083;847;138;407;06405
09112004;17;16;1013;-200;81;905;-200;816;-200;1201;923;110;588;07705
09112004;18;35;1236;-200;169;1206;-200;615;-200;1523;1166;83;765;08426
09112004;19;46;1275;-200;199;1294;-200;570;-200;1605;1280;86;755;08469
09112004;20;47;1237;-200;165;1194;-200;615;-200;1508;1193;88;766;08678
09112004;21;3;1101;-200;96;963;-200;748;-200;1320;966;80;810;08714
09112004;22;15;962;-200;53;778;-200;911;-200;1162;752;73;857;08818
09112004;23;09;841;-200;35;680;-200;1052;-200;1067;594;65;856;08353
10112004;00;08;831;-200;25;620;-200;1164;-200;1039;545;65;835;08116
10112004;01;07;843;-200;25;622;-200;1146;-200;1060;555;69;823;08244
10112004;02;06;798;-200;22;600;-200;1151;-200;1049;543;73;781;08041
10112004;03;03;730;-200;08;477;-200;1433;-200;950;420;79;680;07265
10112004;04;02;715;-200;05;445;32;1601;29;925;373;80;645;06950
10112004;05;02;726;-200;05;443;29;1663;26;942;363;81;686;07409
10112004;06;03;771;-200;09;490;48;1419;39;990;411;63;848;08148
10112004;07;05;805;-200;16;555;113;1255;72;1019;496;67;798;07872
10112004;08;14;958;-200;58;803;267;910;128;1172;738;71;779;07914
10112004;09;2;1021;-200;95;959;332;760;149;1297;910;79;735;07883
10112004;10;16;969;-200;67;843;354;857;165;1213;821;69;860;08632
10112004;11;13;923;-200;44;733;316;962;150;1124;740;68;871;08652
10112004;12;14;973;-200;68;850;395;868;165;1213;852;80;816;08755
10112004;13;19;996;-200;78;893;391;808;175;1237;895;95;700;08296
10112004;14;27;1055;-200;108;1007;457;736;145;1301;1019;105;622;07923
10112004;15;21;1023;-200;98;971;448;752;98;1283;993;114;591;07963
10112004;16;24;1039;-200;113;1024;543;721;105;1325;1043;111;586;07737
10112004;17;27;1051;-200;123;1061;574;696;106;1333;1111;108;576;07473
10112004;18;25;1050;-200;126;1070;435;699;141;1334;1087;106;569;07281
10112004;19;37;1156;-200;170;1209;504;614;177;1467;1250;106;593;07588
10112004;20;46;1277;-200;214;1335;586;551;182;1636;1331;100;715;08768
10112004;21;39;1172;-200;153;1159;580;621;193;1461;1243;103;711;08878
10112004;22;22;1048;-200;99;973;346;731;148;1298;1074;105;703;08930
10112004;23;27;1144;-200;134;1096;531;643;167;1394;1258;102;713;08859
11112004;00;26;1104;-200;112;1023;477;677;158;1314;1189;97;731;08787
11112004;01;21;1038;-200;94;957;344;713;132;1271;1092;93;735;08651
11112004;02;14;960;-200;66;838;219;797;97;1189;996;92;739;08616
11112004;03;12;934;-200;55;787;-200;822;-200;1147;974;81;781;08452
11112004;04;11;930;-200;54;784;174;850;74;1151;902;76;812;08483
11112004;05;11;918;-200;53;778;165;864;68;1136;859;75;815;08495
11112004;06;11;952;-200;61;814;250;804;89;1153;970;83;772;08464
11112004;07;15;1019;-200;81;905;388;757;117;1244;1062;89;756;08667
11112004;08;31;1287;-200;173;1218;758;580;190;1580;1304;92;817;09506
11112004;09;68;1578;-200;323;1605;1247;429;211;2032;1643;99;834;10194
11112004;10;54;1417;-200;241;1407;1110;490;190;1709;1488;102;823;10253
11112004;11;45;1392;-200;210;1325;1145;511;194;1631;1465;112;807;10688
11112004;12;3;1147;-200;127;1073;720;628;210;1415;1198;118;761;10516
11112004;13;28;1150;-200;136;1105;557;629;199;1450;1160;125;713;10285
11112004;14;39;1252;-200;180;1240;678;564;178;1614;1277;132;684;10346
11112004;15;34;1186;-200;143;1125;659;617;184;1493;1171;125;732;10563
11112004;16;32;1172;-200;137;1107;552;629;186;1449;1106;122;757;10693
11112004;17;28;1109;-200;112;1021;395;689;168;1361;1036;115;781;10565
11112004;18;39;1201;-200;165;1196;573;597;187;1546;1196;116;760;10354
11112004;19;35;1189;-200;161;1183;463;603;166;1534;1170;120;733;10264
11112004;20;47;1282;-200;206;1312;568;551;177;1671;1312;129;688;10175
11112004;21;46;1207;-200;168;1203;706;625;207;1570;1251;131;696;10464
11112004;22;12;904;-200;48;754;193;930;114;1172;805;123;734;10490
11112004;23;11;900;-200;40;711;151;975;84;1153;736;127;710;10387
12112004;00;12;932;-200;45;740;167;926;92;1180;774;129;699;10371
12112004;01;16;968;-200;54;785;239;872;111;1209;826;129;705;10442
12112004;02;07;827;-200;24;610;102;1092;71;1120;636;131;677;10198
12112004;03;04;789;-200;12;515;-200;1276;-200;1054;516;131;676;10127
12112004;04;-200;812;-200;16;549;55;1213;43;1079;531;138;640;10042
12112004;05;06;811;-200;17;559;71;1170;50;1085;558;137;644;10036
12112004;06;05;827;-200;17;560;79;1169;53;1087;565;139;638;10079
12112004;07;06;849;-200;23;604;117;1086;67;1108;604;141;645;10287
12112004;08;14;1001;-200;57;798;266;855;113;1257;794;140;661;10488
12112004;09;2;1021;-200;79;896;340;741;140;1314;907;142;664;10673
12112004;10;16;978;-200;64;831;257;807;116;1257;838;149;625;10529
12112004;11;16;996;-200;69;855;311;793;122;1277;884;163;584;10729
12112004;12;17;1014;-200;67;843;279;791;116;1297;866;169;565;10801
12112004;13;2;1061;-200;87;928;267;730;118;1366;909;174;558;10980
12112004;14;23;1092;-200;99;975;310;690;125;1418;990;174;573;11328
12112004;15;24;1129;-200;114;1028;352;661;126;1480;1050;177;555;11127
12112004;16;22;1077;-200;98;969;337;690;135;1405;1023;168;589;11199
12112004;17;26;1153;-200;129;1079;358;635;140;1496;1103;170;575;11071
12112004;18;4;1234;-200;166;1197;547;575;163;1597;1239;162;602;11003
12112004;19;52;1319;-200;208;1319;600;539;178;1735;1384;167;580;10916
12112004;20;39;1251;-200;188;1264;470;561;160;1677;1289;165;588;10921
12112004;21;38;1165;-200;126;1070;522;650;166;1467;1180;158;611;10856
12112004;22;16;954;-200;59;807;208;833;115;1243;855;157;608;10769
12112004;23;15;971;-200;61;818;205;828;107;1252;857;159;596;10673
13112004;00;16;961;-200;50;765;217;865;108;1212;811;156;600;10594
13112004;01;15;952;-200;49;758;216;876;111;1203;794;156;601;10557
13112004;02;1;875;-200;27;635;117;1037;75;1133;612;157;595;10534
13112004;03;08;891;-200;27;633;-200;1035;-200;1137;590;157;601;10640
13112004;04;13;1006;-200;50;765;174;848;88;1239;807;156;617;10847
13112004;05;1;907;-200;37;691;111;927;71;1173;702;158;599;10693
13112004;06;1;938;-200;38;702;147;904;75;1185;753;152;618;10602
13112004;07;09;925;-200;33;672;140;991;86;1154;709;161;554;10089
13112004;08;21;1157;-200;97;967;421;678;124;1365;1087;149;641;10773
13112004;09;21;1169;-200;107;1003;350;665;128;1409;1126;156;620;10904
13112004;10;31;1312;-200;147;1139;550;565;164;1568;1386;179;546;11100
13112004;11;38;1347;-200;176;1227;589;539;199;1627;1476;211;445;10964
13112004;12;37;1321;-200;175;1224;537;543;192;1617;1424;203;467;10971
13112004;13;36;1267;-200;141;1118;473;592;166;1503;1310;215;427;10837
13112004;14;33;1234;-200;121;1053;364;639;133;1476;1114;215;431;10919
13112004;15;21;1101;-200;92;947;270;699;118;1374;1029;215;434;10965
13112004;16;23;1149;-200;106;998;368;664;133;1434;1101;208;455;11054
13112004;17;21;1094;-200;90;941;318;695;128;1371;1040;192;496;10893
13112004;18;19;1056;-200;75;878;244;758;116;1308;856;183;516;10732
13112004;19;19;1030;-200;80;899;234;767;118;1275;836;177;515;10357
13112004;20;23;1075;-200;91;943;296;752;142;1305;894;172;515;10015
13112004;21;17;927;-200;47;748;205;888;113;1157;696;159;549;09853
13112004;22;08;793;-200;18;570;95;1143;59;1036;524;140;552;08807
13112004;23;08;796;-200;21;589;93;1136;52;1026;506;133;530;08044
14112004;00;08;780;-200;18;568;100;1190;57;997;453;119;555;07711
14112004;01;08;774;-200;18;569;100;1222;58;984;434;114;546;07363
14112004;02;06;718;-200;10;500;63;1401;44;914;373;104;537;06749
14112004;03;04;705;-200;08;478;-200;1546;-200;885;330;99;543;06609
14112004;04;03;689;-200;07;470;36;1643;26;863;305;98;513;06225
14112004;05;03;678;-200;04;427;24;1771;20;853;286;95;522;06198
14112004;06;02;655;-200;02;402;20;2077;17;814;268;100;457;05598
14112004;07;02;649;-200;02;397;25;2062;21;798;261;102;419;05209
14112004;08;03;647;-200;03;412;39;1964;29;779;274;106;361;04624
14112004;09;03;667;-200;04;429;57;1793;39;790;291;107;360;04623
14112004;10;04;669;-200;05;444;59;1664;41;791;304;108;354;04583
14112004;11;04;667;-200;06;455;65;1716;44;786;301;114;329;04435
14112004;12;06;705;-200;11;508;93;1494;54;820;329;124;320;04583
14112004;13;06;710;-200;12;523;112;1479;62;827;350;124;313;04500
14112004;14;06;713;-200;14;539;110;1593;62;829;380;122;318;04514
14112004;15;05;703;-200;11;512;81;2121;48;837;356;105;379;04821
14112004;16;06;738;-200;13;529;100;1991;59;876;383;96;442;05289
14112004;17;07;795;-200;18;569;109;1773;63;959;429;82;579;06293
14112004;18;14;861;-200;47;750;148;1481;78;1051;556;73;635;06519
14112004;19;12;836;-200;30;653;207;1798;99;978;537;84;557;06155
14112004;20;11;812;-200;30;652;210;1586;106;964;554;91;496;05765
14112004;21;1;771;-200;28;642;180;1678;97;915;518;100;414;05102
14112004;22;06;711;-200;16;556;109;1938;67;840;416;104;362;04561
14112004;23;08;741;-200;23;607;128;1312;73;865;433;113;323;04329
15112004;00;06;696;-200;13;532;96;1416;62;814;393;109;335;04378
15112004;01;05;692;-200;11;507;65;1483;44;811;353;106;349;04455
15112004;02;03;679;-200;06;449;42;1666;31;800;314;107;361;04639
15112004;03;02;676;-200;04;429;-200;1750;-200;803;296;110;373;04880
15112004;04;-200;681;-200;04;428;24;1768;21;817;297;107;392;05045
15112004;05;03;683;-200;04;426;28;1775;22;805;302;104;386;04862
15112004;06;04;704;-200;08;478;55;1498;41;821;348;104;374;04717
15112004;07;07;767;-200;20;588;181;1292;94;885;508;105;370;04707
15112004;08;2;964;-200;87;928;480;871;167;1130;936;107;379;04870
15112004;09;24;925;-200;86;923;442;841;162;1115;944;111;381;05023
15112004;10;18;883;-200;68;849;361;910;141;1053;843;126;366;05314
15112004;11;16;894;-200;62;820;288;932;127;1072;820;138;362;05690
15112004;12;17;881;-200;64;831;330;911;116;1074;793;134;371;05683
15112004;13;18;867;-200;67;842;300;909;104;1077;737;135;349;05393
15112004;14;17;856;-200;62;821;239;937;111;1043;718;137;322;05032
15112004;15;17;862;-200;67;843;265;930;114;1032;743;136;321;04977
15112004;16;17;891;-200;78;891;287;874;121;1077;848;135;318;04876
15112004;17;26;931;-200;115;1032;403;795;164;1098;991;135;279;04287
15112004;18;4;1025;-200;167;1202;515;691;194;1263;1191;127;289;04233
15112004;19;38;1029;-200;166;1198;446;694;175;1305;1169;126;302;04384
15112004;20;4;1038;-200;163;1190;501;685;180;1291;1167;123;320;04553
15112004;21;24;904;-200;86;924;355;846;147;1083;966;120;343;04787
15112004;22;14;844;-200;54;782;217;969;112;1003;796;116;373;05095
15112004;23;13;839;-200;40;711;180;1029;94;990;712;113;403;05406
16112004;00;13;844;-200;39;705;167;1035;91;986;701;113;418;05610
16112004;01;1;800;-200;28;641;126;1113;76;957;591;112;420;05582
16112004;02;08;786;-200;22;596;113;1178;73;937;609;110;426;05595
16112004;03;06;737;-200;09;492;-200;1391;-200;880;467;112;413;05498
16112004;04;04;732;-200;07;472;37;1461;32;866;391;111;408;05395
16112004;05;05;737;-200;07;468;50;1481;40;869;395;107;418;05360
16112004;06;05;778;-200;12;517;96;1330;63;890;510;102;436;05405
16112004;07;09;867;-200;33;669;271;1069;119;981;779;101;440;05434
16112004;08;35;1248;-200;166;1197;892;641;202;1405;1395;101;456;05632
16112004;09;52;1389;-200;263;1463;1071;518;222;1694;1706;113;439;05867
16112004;10;43;1184;-200;164;1193;839;626;212;1327;1479;145;338;05541
16112004;11;35;1160;-200;155;1165;713;655;219;1325;1403;175;264;05228
16112004;12;26;982;-200;107;1003;498;1037;189;1117;1072;172;224;04354
16112004;13;25;948;-200;111;1017;389;1065;147;1077;929;173;204;04011
16112004;14;28;1017;-200;117;1039;457;769;161;1149;1024;181;210;04321
16112004;15;22;985;-200;109;1011;425;779;148;1138;1010;179;223;04537
16112004;16;24;1017;-200;114;1029;483;768;148;1160;1046;176;237;04730
16112004;17;35;1121;-200;163;1190;604;673;188;1297;1264;167;259;04886
16112004;18;42;1129;-200;185;1255;648;634;206;1370;1365;148;296;04965
16112004;19;31;1101;-200;145;1134;427;683;168;1283;1281;136;340;05251
16112004;20;32;1182;-200;158;1175;461;637;171;1363;1463;134;404;06178
16112004;21;28;1144;-200;132;1091;436;671;171;1295;1388;118;443;06121
16112004;22;22;1046;-200;78;890;300;791;142;1109;1195;107;475;06108
16112004;23;18;990;-200;61;817;277;849;134;1071;1111;102;494;06138
17112004;00;17;974;-200;50;764;196;910;107;1029;992;95;510;06045
17112004;01;16;953;-200;53;778;277;885;121;1051;1019;77;579;06107
17112004;02;11;868;-200;29;647;131;1054;85;962;828;84;545;06022
17112004;03;08;833;-200;19;574;-200;1150;-200;930;752;79;554;05930
17112004;04;07;786;-200;12;522;97;1253;68;910;699;62;610;05824
17112004;05;08;834;-200;16;551;105;1193;69;917;719;68;586;05813
17112004;06;09;845;-200;20;583;138;1132;81;929;761;57;627;05801
17112004;07;12;929;-200;40;713;183;987;92;1002;830;59;620;05811
17112004;08;33;1234;-200;154;1161;664;629;200;1386;1318;63;617;05926
17112004;09;38;1270;-200;190;1267;611;565;201;1434;1482;75;588;06117
17112004;10;32;1241;-200;146;1135;600;622;213;1280;1474;114;454;06113
17112004;11;-200;1268;-200;160;1180;-200;593;-200;1323;1632;141;392;06278
17112004;12;32;1248;-200;144;1131;878;615;187;1296;1592;133;423;06448
17112004;13;42;1317;-200;190;1269;905;554;205;1446;1679;147;389;06462
17112004;14;43;1308;-200;203;1306;808;553;212;1471;1670;165;329;06127
17112004;15;4;1321;-200;195;1281;858;557;198;1442;1650;174;327;06422
17112004;16;41;1360;-200;210;1325;839;535;171;1513;1692;173;339;06627
17112004;17;78;1659;-200;359;1685;1290;423;272;1946;2155;160;415;07483
17112004;18;102;1802;-200;477;1924;748;356;192;2235;2452;137;528;08244
17112004;19;66;1549;-200;301;1553;1148;446;288;1796;2032;130;551;08240
17112004;20;43;1407;-200;220;1351;729;516;254;1557;1751;124;568;08141
17112004;21;49;1374;-200;190;1268;810;536;267;1531;1675;107;621;07972
17112004;22;26;1127;-200;92;948;427;703;198;1188;1312;105;611;07755
17112004;23;23;1096;-200;71;860;274;777;145;1131;1179;97;625;07509
18112004;00;27;1119;-200;82;908;387;735;167;1173;1197;88;655;07435
18112004;01;22;999;-200;51;771;235;864;127;1068;995;88;638;07236
18112004;02;2;987;-200;56;794;225;852;119;1106;971;85;650;07221
18112004;03;13;912;-200;35;685;-200;934;-200;1050;876;75;693;07201
18112004;04;12;893;-200;38;701;185;935;84;1045;844;64;740;07134
18112004;05;11;878;-200;36;687;212;964;89;1035;813;59;766;07179
18112004;06;14;996;-200;66;841;358;797;122;1127;1005;61;767;07271
18112004;07;21;1119;-200;99;974;531;710;162;1224;1170;68;745;07415
18112004;08;45;1407;-200;215;1339;992;531;225;1584;1533;77;725;07666
18112004;09;56;1503;-200;278;1498;1132;469;249;1749;1783;89;674;07714
18112004;10;56;1446;-200;229;1374;1195;499;282;1560;1818;114;583;07868
18112004;11;47;1416;-200;202;1302;1120;526;278;1471;1826;134;528;08086
18112004;12;42;1448;-200;197;1288;870;518;251;1506;1839;158;501;08920
18112004;13;36;1282;-200;138;1111;570;586;208;1455;1428;183;500;10431
18112004;14;32;1271;-200;153;1157;384;572;187;1483;1353;188;492;10548
18112004;15;31;1321;-200;159;1178;381;552;182;1539;1491;184;496;10391
18112004;16;38;1362;-200;174;1223;541;535;212;1597;1517;183;510;10586
18112004;17;39;1316;-200;176;1228;484;540;174;1610;1413;176;531;10596
18112004;18;46;1374;-200;204;1307;549;521;220;1709;1429;173;536;10472
18112004;19;49;1388;-200;226;1367;596;500;214;1722;1503;168;552;10480
18112004;20;54;1422;-200;251;1432;620;474;212;1852;1636;166;565;10551
18112004;21;43;1281;-200;172;1216;542;548;191;1604;1687;163;581;10648
18112004;22;31;1192;-200;117;1040;381;640;160;1441;1405;159;590;10590
18112004;23;25;1108;-200;92;945;270;692;130;1355;1199;159;594;10628
19112004;00;24;1071;-200;77;885;284;740;133;1298;1090;157;609;10774
19112004;01;19;999;-200;56;793;204;817;110;1242;898;161;595;10811
19112004;02;13;925;-200;33;670;93;940;65;1173;663;155;638;11119
19112004;03;12;886;-200;23;608;-200;1013;-200;1143;611;149;653;11018
19112004;04;11;888;-200;21;590;51;1009;41;1152;625;147;644;10704
19112004;05;09;863;-200;13;531;45;1097;36;1095;606;147;598;09968
19112004;06;1;870;-200;16;550;68;1126;45;1078;515;154;559;09722
19112004;07;16;1043;-200;53;776;198;800;98;1248;826;145;630;10319
19112004;08;48;1478;-200;205;1310;633;492;194;1775;1542;147;631;10513
19112004;09;59;1436;-200;227;1371;548;458;191;1808;1626;152;622;10641
19112004;10;56;1354;-200;167;1201;588;529;193;1593;1538;161;592;10736
19112004;11;35;1290;-200;138;1110;612;571;231;1512;1441;170;559;10741
19112004;12;28;1203;-200;118;1043;428;617;202;1470;1217;176;522;10396
19112004;13;36;1298;-200;152;1156;463;549;188;1582;1320;173;554;10836
19112004;14;48;1352;-200;179;1236;479;522;184;1659;1368;178;535;10833
19112004;15;5;1247;-200;148;1142;469;574;222;1547;1199;183;523;10922
19112004;16;56;1375;-200;183;1247;583;531;221;1650;1375;183;528;11016
